主图缩略图,热销排名,商品信息,所属店铺,流量指数,搜索人气,支付子订单数,宝贝链接,店铺链接,查看详情,同款货源,日期：20170609,日期：20170610,日期：20170611,日期：20170612,日期：20170613,日期：20170614,日期：20170615
//img.alicdn.com/bao/uploaded/i4/135169710/TB2AvONmmhlpuFjSspkXXa1ApXa_!!135169710.jpg_48x48.jpg,11,超短裤女夏季韩版宽松百搭毛边高腰显瘦阔腿学生破洞牛仔裤热裤潮价格：19.98,HL哈喽妹妹,32573,22092,1661,//item.taobao.com/item.htm?id=548488174091,//shop60887728.taobao.com,https://sycm.taobao.com/mq/industry/rank/industry.htm?spm=a21ag.7749237.LeftMenu.d343.D382jW#/?cateId=162205&categoryId=162205&dateRange=2017-06-15%7C2017-06-15&dateRangePre=2017-06-15%7C2017-06-15&dateType=recent1&dateTypePre=day&device=0&devicePre=0&itemDetailType=2&itemId=548488174091&rankTabIndex=1&rankType=2&seller=-1&view=detail,https://s.1688.com/youyuan/collaboration_search.htm?tab=sameDesign&sortType=booked&descendOrder=true&autoSimilarTab=true&fromTaobao=true&fromOfferId=548488174091&key=04f91c573b9789813bc40fbb660ead806bf7b1#topoffer,13,7,6,11,8,6,11
//img.alicdn.com/bao/uploaded/i4/886644258/TB204XWe5BnpuFjSZFzXXaSrpXa_!!886644258.jpg_48x48.jpg,12,cheeseY 夏季牛仔短裤女高腰韩版宽松学生黑色毛边阔腿显瘦热裤潮价格：6,666,cheeseY studio 芝柚定制,32189,18164,386,//item.taobao.com/item.htm?id=545000912422,//cheesey.taobao.com,https://sycm.taobao.com/mq/industry/rank/industry.htm?spm=a21ag.7749237.LeftMenu.d343.GXLc35#/?cateId=162205&categoryId=162205&dateRange=2017-06-15%7C2017-06-15&dateRangePre=2017-06-15%7C2017-06-15&dateType=recent1&dateTypePre=day&device=0&devicePre=0&itemDetailType=2&itemId=545000912422&rankTabIndex=1&rankType=2&seller=-1&view=detail,https://s.1688.com/youyuan/collaboration_search.htm?tab=sameDesign&sortType=booked&descendOrder=true&autoSimilarTab=true&fromTaobao=true&fromOfferId=545000912422&key=04f91c4db5d8bd0b21141dc1be514446020879#topoffer,14,12,13,10,14,13,12
//img.alicdn.com/bao/uploaded/i3/349635380/TB2QWrypwRkpuFjy1zeXXc.6FXa_!!349635380.jpg_48x48.jpg,13,MLS 2017夏季新款韩国高腰宽松显瘦休闲长裤子潮牛仔裤阔腿裤女潮价格：199,Mlife Studio MLS高端定制,30665,9044,143,//item.taobao.com/item.htm?id=550275154731,//xiaolidz.taobao.com,https://sycm.taobao.com/mq/industry/rank/industry.htm?spm=a21ag.7749237.LeftMenu.d343.e52XeY#/?cateId=162205&categoryId=162205&dateRange=2017-06-15%7C2017-06-15&dateRangePre=2017-06-15%7C2017-06-15&dateType=recent1&dateTypePre=day&device=0&devicePre=0&itemDetailType=2&itemId=550275154731&rankTabIndex=1&rankType=2&seller=-1&view=detail,https://s.1688.com/youyuan/collaboration_search.htm?tab=sameDesign&sortType=booked&descendOrder=true&autoSimilarTab=true&fromTaobao=true&fromOfferId=550275154731&key=04f91c2ba6fe5c1a9d33b26d97fb31fe6ac473#topoffer,22,13,12,7,10,12,13
//img.alicdn.com/bao/uploaded/i1/TB1SGO4KpXXXXaTXXXXXXXXXXXX_!!0-item_pic.jpg_48x48.jpg,14,高腰牛仔短裤女夏学生卷边宽松显瘦a字短裤阔腿裤大码热裤女韩版价格：99,左岸偌安旗舰店,30662,21143,1220,//detail.tmall.com/item.htm?id=533706411550,//zuoanruoan.tmall.com,https://sycm.taobao.com/mq/industry/rank/industry.htm?spm=a21ag.7749237.LeftMenu.d343.CQc8Ua#/?cateId=162205&categoryId=162205&dateRange=2017-06-15%7C2017-06-15&dateRangePre=2017-06-15%7C2017-06-15&dateType=recent1&dateTypePre=day&device=0&devicePre=0&itemDetailType=2&itemId=533706411550&rankTabIndex=1&rankType=2&seller=-1&view=detail,https://s.1688.com/youyuan/collaboration_search.htm?tab=sameDesign&sortType=booked&descendOrder=true&autoSimilarTab=true&fromTaobao=true&fromOfferId=533706411550&key=04f91c48b39b4d65396e1c2419df1d482ae2de#topoffer,15,11,9,16,29,25,14
//img.alicdn.com/bao/uploaded/i3/TB1k9wARFXXXXcqXXXXXXXXXXXX_!!0-item_pic.jpg_48x48.jpg,15,预售太平鸟女装2017夏装新款毛边牛仔短裤女简约百搭牛仔直筒裤女价格：369,太平鸟官方旗舰店,30541,16155,5,//detail.tmall.com/item.htm?id=544917523929,//pb89.tmall.com,https://sycm.taobao.com/mq/industry/rank/industry.htm?spm=a21ag.7749237.LeftMenu.d343.IcMWZc#/?cateId=162205&categoryId=162205&dateRange=2017-06-15%7C2017-06-15&dateRangePre=2017-06-15%7C2017-06-15&dateType=recent1&dateTypePre=day&device=0&devicePre=0&itemDetailType=2&itemId=544917523929&rankTabIndex=1&rankType=2&seller=-1&view=detail,https://s.1688.com/youyuan/collaboration_search.htm?tab=sameDesign&sortType=booked&descendOrder=true&autoSimilarTab=true&fromTaobao=true&fromOfferId=544917523929&key=04f91c2bcd0f80ab2ebb60fa0813ecb6830c3d#topoffer,88,90,107,103,12,18,15
//img.alicdn.com/bao/uploaded/i2/TB18_AQRpXXXXXLXXXXXXXXXXXX_!!0-item_pic.jpg_48x48.jpg,16,17新款高腰牛仔短裤女夏宽松显瘦阔腿裤大码学生毛边排扣a字热裤价格：159,优百莉旗舰店,30419,8836,638,//detail.tmall.com/item.htm?id=552080615305,//youbaili.tmall.com,https://sycm.taobao.com/mq/industry/rank/industry.htm?spm=a21ag.7749237.LeftMenu.d343.Z7VM1Y#/?cateId=162205&categoryId=162205&dateRange=2017-06-15%7C2017-06-15&dateRangePre=2017-06-15%7C2017-06-15&dateType=recent1&dateTypePre=day&device=0&devicePre=0&itemDetailType=2&itemId=552080615305&rankTabIndex=1&rankType=2&seller=-1&view=detail,https://s.1688.com/youyuan/collaboration_search.htm?tab=sameDesign&sortType=booked&descendOrder=true&autoSimilarTab=true&fromTaobao=true&fromOfferId=552080615305&key=04f91cd46e10620086bb3687e81f4be309b03c#topoffer,134,93,61,37,160,151,16
//img.alicdn.com/bao/uploaded/i1/408457297/TB2svNlrmFjpuFjSspbXXXagVXa_!!408457297.jpg_48x48.jpg,17,牛仔短裤女夏季破洞毛边高腰白色宽松学生阔腿牛仔裤显瘦百搭热裤价格：99,KO裤业总店,30031,6032,1119,//item.taobao.com/item.htm?id=551316096564,//shop65988027.taobao.com,https://sycm.taobao.com/mq/industry/rank/industry.htm?spm=a21ag.7749237.LeftMenu.d343.EO03di#/?cateId=162205&categoryId=162205&dateRange=2017-06-15%7C2017-06-15&dateRangePre=2017-06-15%7C2017-06-15&dateType=recent1&dateTypePre=day&device=0&devicePre=0&itemDetailType=2&itemId=551316096564&rankTabIndex=1&rankType=2&seller=-1&view=detail,https://s.1688.com/youyuan/collaboration_search.htm?tab=sameDesign&sortType=booked&descendOrder=true&autoSimilarTab=true&fromTaobao=true&fromOfferId=551316096564&key=04f91cb3e7bb94977c3470264b8062002ee6aa#topoffer,133,98,87,71,55,20,17
//img.alicdn.com/bao/uploaded/i2/TB1iT30QFXXXXaqXVXXXXXXXXXX_!!0-item_pic.jpg_48x48.jpg,18,牛仔裤女夏2017新款裤子高腰阔腿裤韩版热裤网格毛边黑色牛仔短裤价格：98,美舒儿旗舰店,29851,7572,1091,//detail.tmall.com/item.htm?id=549090372915,//meishuer.tmall.com,https://sycm.taobao.com/mq/industry/rank/industry.htm?spm=a21ag.7749237.LeftMenu.d343.UBRaG2#/?cateId=162205&categoryId=162205&dateRange=2017-06-15%7C2017-06-15&dateRangePre=2017-06-15%7C2017-06-15&dateType=recent1&dateTypePre=day&device=0&devicePre=0&itemDetailType=2&itemId=549090372915&rankTabIndex=1&rankType=2&seller=-1&view=detail,https://s.1688.com/youyuan/collaboration_search.htm?tab=sameDesign&sortType=booked&descendOrder=true&autoSimilarTab=true&fromTaobao=true&fromOfferId=549090372915&key=04f91cba6adb3943ec3959c9750d40c8d09a3e#topoffer,311,403,325,271,2,15,18
//img.alicdn.com/bao/uploaded/i2/838335791/TB2bLwIrgJkpuFjSszcXXXfsFXa_!!838335791.jpg_48x48.jpg,19,粉色彩边牛仔短裤女夏2017新款韩版流苏破洞宽松阔腿热裤高腰显瘦价格：109,简尚轩,29442,7711,595,//item.taobao.com/item.htm?id=551754139556,//jesams.taobao.com,https://sycm.taobao.com/mq/industry/rank/industry.htm?spm=a21ag.7749237.LeftMenu.d343.a7BY7b#/?cateId=162205&categoryId=162205&dateRange=2017-06-15%7C2017-06-15&dateRangePre=2017-06-15%7C2017-06-15&dateType=recent1&dateTypePre=day&device=0&devicePre=0&itemDetailType=2&itemId=551754139556&rankTabIndex=1&rankType=2&seller=-1&view=detail,https://s.1688.com/youyuan/collaboration_search.htm?tab=sameDesign&sortType=booked&descendOrder=true&autoSimilarTab=true&fromTaobao=true&fromOfferId=551754139556&key=04f91c7fbf7c5b5f1a03a815b6de91ac377805#topoffer,176,80,152,109,103,83,19
//img.alicdn.com/bao/uploaded/i3/TB1KSPsQVXXXXXFaFXXYXGcGpXX_M2.SS2_48x48.jpg,20,2017夏季白色牛仔短裤女高腰宽松刺绣破洞学生显瘦阔腿裤毛边热裤价格：99,KOKO LADY时尚女装,28907,4054,281,//item.taobao.com/item.htm?id=549882272201,//shop113527515.taobao.com,https://sycm.taobao.com/mq/industry/rank/industry.htm?spm=a21ag.7749237.LeftMenu.d343.ff9R26#/?cateId=162205&categoryId=162205&dateRange=2017-06-15%7C2017-06-15&dateRangePre=2017-06-15%7C2017-06-15&dateType=recent1&dateTypePre=day&device=0&devicePre=0&itemDetailType=2&itemId=549882272201&rankTabIndex=1&rankType=2&seller=-1&view=detail,https://s.1688.com/youyuan/collaboration_search.htm?tab=sameDesign&sortType=booked&descendOrder=true&autoSimilarTab=true&fromTaobao=true&fromOfferId=549882272201&key=04f91c11fccb7860c5b1a456eb911fbad92ebf#topoffer,20,10,10,13,22,9,20
//img.alicdn.com/bao/uploaded/i1/TB1mkSaRXXXXXc9apXXXXXXXXXX_!!0-item_pic.jpg_48x48.jpg,21,牛仔短裤女2017夏新款韩版高腰显瘦a字裤子宽松阔腿热裤刺绣裤裙价格：298,皇袍旗舰店,28412,20462,1579,//detail.tmall.com/item.htm?id=550607148270,//huangpao.tmall.com,https://sycm.taobao.com/mq/industry/rank/industry.htm?spm=a21ag.7749237.LeftMenu.d343.2gKe28#/?cateId=162205&categoryId=162205&dateRange=2017-06-15%7C2017-06-15&dateRangePre=2017-06-15%7C2017-06-15&dateType=recent1&dateTypePre=day&device=0&devicePre=0&itemDetailType=2&itemId=550607148270&rankTabIndex=1&rankType=2&seller=-1&view=detail,https://s.1688.com/youyuan/collaboration_search.htm?tab=sameDesign&sortType=booked&descendOrder=true&autoSimilarTab=true&fromTaobao=true&fromOfferId=550607148270&key=04f91c501937c3c80cd2d00c2f1a7d11c7918#topoffer,34,29,33,32,33,23,21
//img.alicdn.com/bao/uploaded/i2/TB1NuUeRFXXXXacXXXXXXXXXXXX_!!0-item_pic.jpg_48x48.jpg,22,聚ONLY2017夏装新款复古高腰卷边百搭牛仔短裤女|117143503价格：349,ONLY官方旗舰店,28274,10260,0,//detail.tmall.com/item.htm?id=546777046259,//only.tmall.com,https://sycm.taobao.com/mq/industry/rank/industry.htm?spm=a21ag.7749237.LeftMenu.d343.KH96H4#/?cateId=162205&categoryId=162205&dateRange=2017-06-15%7C2017-06-15&dateRangePre=2017-06-15%7C2017-06-15&dateType=recent1&dateTypePre=day&device=0&devicePre=0&itemDetailType=2&itemId=546777046259&rankTabIndex=1&rankType=2&seller=-1&view=detail,https://s.1688.com/youyuan/collaboration_search.htm?tab=sameDesign&sortType=booked&descendOrder=true&autoSimilarTab=true&fromTaobao=true&fromOfferId=546777046259&key=04f91c82a9410ed27be6a3cca0314e6d5c58e2#topoffer,132,111,79,64,19,33,22
//img.alicdn.com/bao/uploaded/i2/TB1DKrgQVXXXXbfaFXXXXXXXXXX_!!0-item_pic.jpg_48x48.jpg,23,2017新款夏装宽松韩版学生森女系背带裤女裤子九分裤小清新连体裤价格：108,戚米旗舰店,27942,6288,67,//detail.tmall.com/item.htm?id=549900626905,//qimi.tmall.com,https://sycm.taobao.com/mq/industry/rank/industry.htm?spm=a21ag.7749237.LeftMenu.d343.fQ8hE8#/?cateId=162205&categoryId=162205&dateRange=2017-06-15%7C2017-06-15&dateRangePre=2017-06-15%7C2017-06-15&dateType=recent1&dateTypePre=day&device=0&devicePre=0&itemDetailType=2&itemId=549900626905&rankTabIndex=1&rankType=2&seller=-1&view=detail,https://s.1688.com/youyuan/collaboration_search.htm?tab=sameDesign&sortType=booked&descendOrder=true&autoSimilarTab=true&fromTaobao=true&fromOfferId=549900626905&key=04f91ca61c97ba2aef0736febcfc86653e7c6d#topoffer,160,140,126,124,24,19,23
//img.alicdn.com/bao/uploaded/i8/TB13tKQQVXXXXbeapXXYXGcGpXX_M2.SS2_48x48.jpg,24,毛边流苏侧边条裤破洞高腰短裤夏女2017新款夏季韩版牛仔裤子热裤价格：105,yula羽拉 实拍女装,27850,16268,420,//item.taobao.com/item.htm?id=549639534472,//exj-zsd.taobao.com,https://sycm.taobao.com/mq/industry/rank/industry.htm?spm=a21ag.7749237.LeftMenu.d343.FEhWjT#/?cateId=162205&categoryId=162205&dateRange=2017-06-15%7C2017-06-15&dateRangePre=2017-06-15%7C2017-06-15&dateType=recent1&dateTypePre=day&device=0&devicePre=0&itemDetailType=2&itemId=549639534472&rankTabIndex=1&rankType=2&seller=-1&view=detail,https://s.1688.com/youyuan/collaboration_search.htm?tab=sameDesign&sortType=booked&descendOrder=true&autoSimilarTab=true&fromTaobao=true&fromOfferId=549639534472&key=04f91c4fbf00f21de0d0edff04ebd581bf0bd1#topoffer,27,21,21,27,30,30,24
//img.alicdn.com/bao/uploaded/i3/478100060/TB2X7RLorBkpuFjy1zkXXbSpFXa_!!478100060.jpg_48x48.jpg,25,MANBO侧边拉链显瘦高腰喇叭裤长裤 夏季薄款女宽松复古阔腿牛仔裤价格：99,MANBO STUDIO,27735,9779,361,//item.taobao.com/item.htm?id=550184528991,//manbostudio.taobao.com,https://sycm.taobao.com/mq/industry/rank/industry.htm?spm=a21ag.7749237.LeftMenu.d343.XU8A1O#/?cateId=162205&categoryId=162205&dateRange=2017-06-15%7C2017-06-15&dateRangePre=2017-06-15%7C2017-06-15&dateType=recent1&dateTypePre=day&device=0&devicePre=0&itemDetailType=2&itemId=550184528991&rankTabIndex=1&rankType=2&seller=-1&view=detail,https://s.1688.com/youyuan/collaboration_search.htm?tab=sameDesign&sortType=booked&descendOrder=true&autoSimilarTab=true&fromTaobao=true&fromOfferId=550184528991&key=04f91cca6f2257cdc776385d0ed627025ee6f5#topoffer,37,31,32,20,17,16,25
//img.alicdn.com/bao/uploaded/i4/TB1gwFTQFXXXXcBXXXXYXGcGpXX_M2.SS2_48x48.jpg,26,WR烟灰色毛边破洞牛仔短裤女夏高腰学生a字宽松阔腿热裤大码新款价格：199,wr旗舰店,27377,10994,276,//detail.tmall.com/item.htm?id=548467925840,//wrnz.tmall.com,https://sycm.taobao.com/mq/industry/rank/industry.htm?spm=a21ag.7749237.LeftMenu.d343.FjOS8G#/?cateId=162205&categoryId=162205&dateRange=2017-06-15%7C2017-06-15&dateRangePre=2017-06-15%7C2017-06-15&dateType=recent1&dateTypePre=day&device=0&devicePre=0&itemDetailType=2&itemId=548467925840&rankTabIndex=1&rankType=2&seller=-1&view=detail,https://s.1688.com/youyuan/collaboration_search.htm?tab=sameDesign&sortType=booked&descendOrder=true&autoSimilarTab=true&fromTaobao=true&fromOfferId=548467925840&key=04f91c827bc70bc57c5768202afb3a2a3328b0#topoffer,187,195,181,208,255,253,26
//img.alicdn.com/bao/uploaded/i2/TB18FrqQpXXXXcaXXXXXXXXXXXX_!!0-item_pic.jpg_48x48.jpg,27,高腰牛仔短裤女夏破洞宽松韩版显瘦学生卷边阔腿牛仔裤热裤超短裤价格：138,米阁娜服饰旗舰店,27349,11394,233,//detail.tmall.com/item.htm?id=528102910145,//migena.tmall.com,https://sycm.taobao.com/mq/industry/rank/industry.htm?spm=a21ag.7749237.LeftMenu.d343.YKWBDR#/?cateId=162205&categoryId=162205&dateRange=2017-06-15%7C2017-06-15&dateRangePre=2017-06-15%7C2017-06-15&dateType=recent1&dateTypePre=day&device=0&devicePre=0&itemDetailType=2&itemId=528102910145&rankTabIndex=1&rankType=2&seller=-1&view=detail,https://s.1688.com/youyuan/collaboration_search.htm?tab=sameDesign&sortType=booked&descendOrder=true&autoSimilarTab=true&fromTaobao=true&fromOfferId=528102910145&key=04f91ca0125f6d1662ba505b9dc2c97198ad02#topoffer,55,43,58,65,7,10,27
//img.alicdn.com/bao/uploaded/i4/TB1_uywRFXXXXcvXpXXXXXXXXXX_!!0-item_pic.jpg_48x48.jpg,28,春夏季薄款bf风韩版浅色破洞牛仔裤女高腰宽松显瘦九分裤哈伦裤子价格：199,flavie服饰旗舰店,27189,24229,1171,//detail.tmall.com/item.htm?id=549839918274,//flaviefs.tmall.com,https://sycm.taobao.com/mq/industry/rank/industry.htm?spm=a21ag.7749237.LeftMenu.d343.b0eh5R#/?cateId=162205&categoryId=162205&dateRange=2017-06-15%7C2017-06-15&dateRangePre=2017-06-15%7C2017-06-15&dateType=recent1&dateTypePre=day&device=0&devicePre=0&itemDetailType=2&itemId=549839918274&rankTabIndex=1&rankType=2&seller=-1&view=detail,https://s.1688.com/youyuan/collaboration_search.htm?tab=sameDesign&sortType=booked&descendOrder=true&autoSimilarTab=true&fromTaobao=true&fromOfferId=549839918274&key=04f91cce41f9c024f639411d87a579542ab922#topoffer,23,16,18,26,25,22,28
