主图缩略图,热销排名,商品信息,所属店铺,流量指数,搜索人气,支付子订单数,宝贝链接,店铺链接,查看详情,同款货源,日期：20170614,日期：20170615,日期：20170616,日期：20170617,日期：20170618,日期：20170619,日期：20170620
//img.alicdn.com/bao/uploaded/i2/TB13e__OXXXXXbUXFXXXXXXXXXX_!!0-item_pic.jpg_48x48.jpg,11,蜜妃儿2017夏季新款女装韩版高腰牛仔短裤女夏热裤显瘦不规则下摆价格：116,蜜妃儿旗舰店,33402,19051,1341,//detail.tmall.com/item.htm?id=529219155327,//mifeier.tmall.com,https://sycm.taobao.com/mq/industry/rank/industry.htm?spm=a21ag.7749237.LeftMenu.d343.jEeJ71#/?cateId=162205&categoryId=162205&dateRange=2017-06-20%7C2017-06-20&dateRangePre=2017-06-20%7C2017-06-20&dateType=recent1&dateTypePre=day&device=0&devicePre=0&itemDetailType=2&itemId=529219155327&rankTabIndex=1&rankType=2&seller=-1&view=detail,https://s.1688.com/youyuan/collaboration_search.htm?tab=sameDesign&sortType=booked&descendOrder=true&autoSimilarTab=true&fromTaobao=true&fromOfferId=529219155327&key=a418f15818d2fd6bd38e85fdfa30668d700638#topoffer,36,35,32,12,8,9,11
//img.alicdn.com/bao/uploaded/i4/135169710/TB2AvONmmhlpuFjSspkXXa1ApXa_!!135169710.jpg_48x48.jpg,12,超短裤女夏季韩版宽松百搭毛边高腰显瘦阔腿学生破洞牛仔裤热裤潮价格：19.98,HL哈喽妹妹,32999,22203,1608,//item.taobao.com/item.htm?id=548488174091,//shop60887728.taobao.com,https://sycm.taobao.com/mq/industry/rank/industry.htm?spm=a21ag.7749237.LeftMenu.d343.b2HH1U#/?cateId=162205&categoryId=162205&dateRange=2017-06-20%7C2017-06-20&dateRangePre=2017-06-20%7C2017-06-20&dateType=recent1&dateTypePre=day&device=0&devicePre=0&itemDetailType=2&itemId=548488174091&rankTabIndex=1&rankType=2&seller=-1&view=detail,https://s.1688.com/youyuan/collaboration_search.htm?tab=sameDesign&sortType=booked&descendOrder=true&autoSimilarTab=true&fromTaobao=true&fromOfferId=548488174091&key=a418f1573b9789813bc40fbb660ead806bf7b1#topoffer,6,11,12,6,16,13,12
//img.alicdn.com/bao/uploaded/i3/349635380/TB2QWrypwRkpuFjy1zeXXc.6FXa_!!349635380.jpg_48x48.jpg,13,MLS 2017夏季新款韩国高腰宽松显瘦休闲长裤子潮牛仔裤阔腿裤女潮价格：199,Mlife Studio MLS高端定制,32612,9390,155,//item.taobao.com/item.htm?id=550275154731,//xiaolidz.taobao.com,https://sycm.taobao.com/mq/industry/rank/industry.htm?spm=a21ag.7749237.LeftMenu.d343.eLYe5D#/?cateId=162205&categoryId=162205&dateRange=2017-06-20%7C2017-06-20&dateRangePre=2017-06-20%7C2017-06-20&dateType=recent1&dateTypePre=day&device=0&devicePre=0&itemDetailType=2&itemId=550275154731&rankTabIndex=1&rankType=2&seller=-1&view=detail,https://s.1688.com/youyuan/collaboration_search.htm?tab=sameDesign&sortType=booked&descendOrder=true&autoSimilarTab=true&fromTaobao=true&fromOfferId=550275154731&key=a418f12ba6fe5c1a9d33b26d97fb31fe6ac473#topoffer,12,13,16,27,45,20,13
//img.alicdn.com/bao/uploaded/i4/886644258/TB204XWe5BnpuFjSZFzXXaSrpXa_!!886644258.jpg_48x48.jpg,14,cheeseY 夏季牛仔短裤女高腰韩版宽松学生黑色毛边阔腿显瘦热裤潮价格：6,666,cheeseY studio 芝柚定制,32348,21439,506,//item.taobao.com/item.htm?id=545000912422,//cheesey.taobao.com,https://sycm.taobao.com/mq/industry/rank/industry.htm?spm=a21ag.7749237.LeftMenu.d343.HEX2c2#/?cateId=162205&categoryId=162205&dateRange=2017-06-20%7C2017-06-20&dateRangePre=2017-06-20%7C2017-06-20&dateType=recent1&dateTypePre=day&device=0&devicePre=0&itemDetailType=2&itemId=545000912422&rankTabIndex=1&rankType=2&seller=-1&view=detail,https://s.1688.com/youyuan/collaboration_search.htm?tab=sameDesign&sortType=booked&descendOrder=true&autoSimilarTab=true&fromTaobao=true&fromOfferId=545000912422&key=a418f14db5d8bd0b21141dc1be514446020879#topoffer,13,12,8,5,15,15,14
//img.alicdn.com/bao/uploaded/i4/TB1WC_iPpXXXXceXFXXXXXXXXXX_!!0-item_pic.jpg_48x48.jpg,15,预售太平鸟女装2017夏装新款毛边牛仔短裤女简约百搭牛仔直筒裤女价格：369,太平鸟官方旗舰店,32022,11247,724,//detail.tmall.com/item.htm?id=544917523929,//pb89.tmall.com,https://sycm.taobao.com/mq/industry/rank/industry.htm?spm=a21ag.7749237.LeftMenu.d343.R0dhZ3#/?cateId=162205&categoryId=162205&dateRange=2017-06-20%7C2017-06-20&dateRangePre=2017-06-20%7C2017-06-20&dateType=recent1&dateTypePre=day&device=0&devicePre=0&itemDetailType=2&itemId=544917523929&rankTabIndex=1&rankType=2&seller=-1&view=detail,https://s.1688.com/youyuan/collaboration_search.htm?tab=sameDesign&sortType=booked&descendOrder=true&autoSimilarTab=true&fromTaobao=true&fromOfferId=544917523929&key=a418f12bcd0f80ab2ebb60fa0813ecb6830c3d#topoffer,18,15,19,9,5,14,15
//img.alicdn.com/bao/uploaded/i2/TB18FrqQpXXXXcaXXXXXXXXXXXX_!!0-item_pic.jpg_48x48.jpg,16,高腰牛仔短裤女夏破洞宽松韩版显瘦学生卷边阔腿牛仔裤热裤超短裤价格：138,米阁娜服饰旗舰店,31606,14958,2093,//detail.tmall.com/item.htm?id=528102910145,//migena.tmall.com,https://sycm.taobao.com/mq/industry/rank/industry.htm?spm=a21ag.7749237.LeftMenu.d343.PRIR3e#/?cateId=162205&categoryId=162205&dateRange=2017-06-20%7C2017-06-20&dateRangePre=2017-06-20%7C2017-06-20&dateType=recent1&dateTypePre=day&device=0&devicePre=0&itemDetailType=2&itemId=528102910145&rankTabIndex=1&rankType=2&seller=-1&view=detail,https://s.1688.com/youyuan/collaboration_search.htm?tab=sameDesign&sortType=booked&descendOrder=true&autoSimilarTab=true&fromTaobao=true&fromOfferId=528102910145&key=a418f1a0125f6d1662ba505b9dc2c97198ad02#topoffer,10,27,48,16,7,23,16
//img.alicdn.com/bao/uploaded/i1/TB1mkSaRXXXXXc9apXXXXXXXXXX_!!0-item_pic.jpg_48x48.jpg,17,牛仔短裤女2017夏新款韩版高腰显瘦a字裤子宽松阔腿热裤刺绣裤裙价格：298,皇袍旗舰店,31198,23081,1866,//detail.tmall.com/item.htm?id=550607148270,//huangpao.tmall.com,https://sycm.taobao.com/mq/industry/rank/industry.htm?spm=a21ag.7749237.LeftMenu.d343.2Sb9P3#/?cateId=162205&categoryId=162205&dateRange=2017-06-20%7C2017-06-20&dateRangePre=2017-06-20%7C2017-06-20&dateType=recent1&dateTypePre=day&device=0&devicePre=0&itemDetailType=2&itemId=550607148270&rankTabIndex=1&rankType=2&seller=-1&view=detail,https://s.1688.com/youyuan/collaboration_search.htm?tab=sameDesign&sortType=booked&descendOrder=true&autoSimilarTab=true&fromTaobao=true&fromOfferId=550607148270&key=a418f1501937c3c80cd2d00c2f1a7d11c7918#topoffer,23,21,22,14,34,16,17
//img.alicdn.com/bao/uploaded/i2/TB1bPbHRFXXXXXXapXXXXXXXXXX_!!0-item_pic.jpg_48x48.jpg,18,牛仔短裤女夏高腰韩版宽松学生百搭显瘦牛仔裤热裤子2017夏季新款价格：88,爱梦雅旗舰店,31182,15854,2242,//detail.tmall.com/item.htm?id=546058644395,//aimengyanz.tmall.com,https://sycm.taobao.com/mq/industry/rank/industry.htm?spm=a21ag.7749237.LeftMenu.d343.9U7a8X#/?cateId=162205&categoryId=162205&dateRange=2017-06-20%7C2017-06-20&dateRangePre=2017-06-20%7C2017-06-20&dateType=recent1&dateTypePre=day&device=0&devicePre=0&itemDetailType=2&itemId=546058644395&rankTabIndex=1&rankType=2&seller=-1&view=detail,https://s.1688.com/youyuan/collaboration_search.htm?tab=sameDesign&sortType=booked&descendOrder=true&autoSimilarTab=true&fromTaobao=true&fromOfferId=546058644395&key=a418f134a59aad02242ea29e65f5525302f9f6#topoffer,74,72,79,50,14,27,18
//img.alicdn.com/bao/uploaded/i1/2897461913/TB2UneqrwJlpuFjSspjXXcT.pXa_!!2897461913.jpg_48x48.jpg,19,【天天特价】 2017春季新款韩版百搭修身款五分短裤牛仔女裤 5172价格：11.9,晴儿服饰批发,30882,781,135,//item.taobao.com/item.htm?id=552045494283,//shop159462972.taobao.com,https://sycm.taobao.com/mq/industry/rank/industry.htm?spm=a21ag.7749237.LeftMenu.d343.U5MPd6#/?cateId=162205&categoryId=162205&dateRange=2017-06-20%7C2017-06-20&dateRangePre=2017-06-20%7C2017-06-20&dateType=recent1&dateTypePre=day&device=0&devicePre=0&itemDetailType=2&itemId=552045494283&rankTabIndex=1&rankType=2&seller=-1&view=detail,https://s.1688.com/youyuan/collaboration_search.htm?tab=sameDesign&sortType=booked&descendOrder=true&autoSimilarTab=true&fromTaobao=true&fromOfferId=552045494283&key=a418f16a33af8bb98a6fa60b566158fb84beba#topoffer,,,,,,,19
//img.alicdn.com/bao/uploaded/i1/TB1ir9GRXXXXXaTXpXXXXXXXXXX_!!0-item_pic.jpg_48x48.jpg,20,破洞牛仔短裤女高腰宽松2017夏新款韩版显瘦流苏毛边学生阔腿热裤价格：120,可奈丽莎旗舰店,30768,18406,1011,//detail.tmall.com/item.htm?id=549680303336,//kenailisha.tmall.com,https://sycm.taobao.com/mq/industry/rank/industry.htm?spm=a21ag.7749237.LeftMenu.d343.REBTUY#/?cateId=162205&categoryId=162205&dateRange=2017-06-20%7C2017-06-20&dateRangePre=2017-06-20%7C2017-06-20&dateType=recent1&dateTypePre=day&device=0&devicePre=0&itemDetailType=2&itemId=549680303336&rankTabIndex=1&rankType=2&seller=-1&view=detail,https://s.1688.com/youyuan/collaboration_search.htm?tab=sameDesign&sortType=booked&descendOrder=true&autoSimilarTab=true&fromTaobao=true&fromOfferId=549680303336&key=a418f12774fb15dc1830f8a68807d013d8568f#topoffer,81,101,93,62,55,38,20
//img.alicdn.com/bao/uploaded/i2/838335791/TB2bLwIrgJkpuFjSszcXXXfsFXa_!!838335791.jpg_48x48.jpg,21,粉色彩边牛仔短裤女夏2017新款韩版流苏破洞宽松阔腿热裤高腰显瘦价格：109,简尚轩,29998,8142,890,//item.taobao.com/item.htm?id=551754139556,//jesams.taobao.com,https://sycm.taobao.com/mq/industry/rank/industry.htm?spm=a21ag.7749237.LeftMenu.d343.D5PTcU#/?cateId=162205&categoryId=162205&dateRange=2017-06-20%7C2017-06-20&dateRangePre=2017-06-20%7C2017-06-20&dateType=recent1&dateTypePre=day&device=0&devicePre=0&itemDetailType=2&itemId=551754139556&rankTabIndex=1&rankType=2&seller=-1&view=detail,https://s.1688.com/youyuan/collaboration_search.htm?tab=sameDesign&sortType=booked&descendOrder=true&autoSimilarTab=true&fromTaobao=true&fromOfferId=551754139556&key=a418f17fbf7c5b5f1a03a815b6de91ac377805#topoffer,83,19,15,26,43,21,21
//img.alicdn.com/bao/uploaded/i2/TB1DKrgQVXXXXbfaFXXXXXXXXXX_!!0-item_pic.jpg_48x48.jpg,22,2017新款夏装宽松韩版学生森女系背带裤女裤子九分裤小清新连体裤价格：108,戚米旗舰店,29967,11110,284,//detail.tmall.com/item.htm?id=549900626905,//qimi.tmall.com,https://sycm.taobao.com/mq/industry/rank/industry.htm?spm=a21ag.7749237.LeftMenu.d343.6SZ8ih#/?cateId=162205&categoryId=162205&dateRange=2017-06-20%7C2017-06-20&dateRangePre=2017-06-20%7C2017-06-20&dateType=recent1&dateTypePre=day&device=0&devicePre=0&itemDetailType=2&itemId=549900626905&rankTabIndex=1&rankType=2&seller=-1&view=detail,https://s.1688.com/youyuan/collaboration_search.htm?tab=sameDesign&sortType=booked&descendOrder=true&autoSimilarTab=true&fromTaobao=true&fromOfferId=549900626905&key=a418f1a61c97ba2aef0736febcfc86653e7c6d#topoffer,19,23,26,11,22,29,22
//img.alicdn.com/bao/uploaded/i1/TB1SrkjQFXXXXXQXXXXXXXXXXXX_!!0-item_pic.jpg_48x48.jpg,23,薄款牛仔裤女春夏季2017新款高腰显瘦八分阔腿裤毛边九分微喇叭裤价格：138,蒙奴莎旗舰店,29540,15490,479,//detail.tmall.com/item.htm?id=547938524095,//mengnusha.tmall.com,https://sycm.taobao.com/mq/industry/rank/industry.htm?spm=a21ag.7749237.LeftMenu.d343.GfXWPc#/?cateId=162205&categoryId=162205&dateRange=2017-06-20%7C2017-06-20&dateRangePre=2017-06-20%7C2017-06-20&dateType=recent1&dateTypePre=day&device=0&devicePre=0&itemDetailType=2&itemId=547938524095&rankTabIndex=1&rankType=2&seller=-1&view=detail,https://s.1688.com/youyuan/collaboration_search.htm?tab=sameDesign&sortType=booked&descendOrder=true&autoSimilarTab=true&fromTaobao=true&fromOfferId=547938524095&key=a418f1643a55227fbc72a8ad1fe6dba926d147#topoffer,21,3,7,18,23,18,23
//img.alicdn.com/bao/uploaded/i1/TB14nemQpXXXXXhXpXXXXXXXXXX_!!0-item_pic.jpg_48x48.jpg,24,班申牛仔短裤女夏高腰阔腿裙裤2017新款韩版宽松显瘦a字裙阔腿裤价格：148,班申旗舰店,29406,12742,408,//detail.tmall.com/item.htm?id=547708499143,//banshen.tmall.com,https://sycm.taobao.com/mq/industry/rank/industry.htm?spm=a21ag.7749237.LeftMenu.d343.A2ebVJ#/?cateId=162205&categoryId=162205&dateRange=2017-06-20%7C2017-06-20&dateRangePre=2017-06-20%7C2017-06-20&dateType=recent1&dateTypePre=day&device=0&devicePre=0&itemDetailType=2&itemId=547708499143&rankTabIndex=1&rankType=2&seller=-1&view=detail,https://s.1688.com/youyuan/collaboration_search.htm?tab=sameDesign&sortType=booked&descendOrder=true&autoSimilarTab=true&fromTaobao=true&fromOfferId=547708499143&key=a418f14cb0dafedbe0e21c5de195f0230c0dc#topoffer,198,157,152,39,56,35,24
//img.alicdn.com/bao/uploaded/i1/69476562/TB2GGwox.lnpuFjSZFjXXXTaVXa_!!69476562.jpg_48x48.jpg,25,2017夏装新款韩版毛边蓝色牛仔长裤女宽松直筒九分裤chic阔腿裤子价格：98.75,STYLEYINZ小银子定制女装,29383,4372,194,//item.taobao.com/item.htm?id=552897485693,//love-xiaoyinzi.taobao.com,https://sycm.taobao.com/mq/industry/rank/industry.htm?spm=a21ag.7749237.LeftMenu.d343.MVGFDK#/?cateId=162205&categoryId=162205&dateRange=2017-06-20%7C2017-06-20&dateRangePre=2017-06-20%7C2017-06-20&dateType=recent1&dateTypePre=day&device=0&devicePre=0&itemDetailType=2&itemId=552897485693&rankTabIndex=1&rankType=2&seller=-1&view=detail,https://s.1688.com/youyuan/collaboration_search.htm?tab=sameDesign&sortType=booked&descendOrder=true&autoSimilarTab=true&fromTaobao=true&fromOfferId=552897485693&key=a418f19c58119df01c8f05ab8a3b37aa4667b2#topoffer,,,99,112,241,86,25
//img.alicdn.com/bao/uploaded/i1/TB1SGO4KpXXXXaTXXXXXXXXXXXX_!!0-item_pic.jpg_48x48.jpg,26,高腰牛仔短裤女夏学生卷边宽松显瘦a字短裤阔腿裤大码热裤女韩版价格：99,左岸偌安旗舰店,29273,21056,1076,//detail.tmall.com/item.htm?id=533706411550,//zuoanruoan.tmall.com,https://sycm.taobao.com/mq/industry/rank/industry.htm?spm=a21ag.7749237.LeftMenu.d343.AB88BV#/?cateId=162205&categoryId=162205&dateRange=2017-06-20%7C2017-06-20&dateRangePre=2017-06-20%7C2017-06-20&dateType=recent1&dateTypePre=day&device=0&devicePre=0&itemDetailType=2&itemId=533706411550&rankTabIndex=1&rankType=2&seller=-1&view=detail,https://s.1688.com/youyuan/collaboration_search.htm?tab=sameDesign&sortType=booked&descendOrder=true&autoSimilarTab=true&fromTaobao=true&fromOfferId=533706411550&key=a418f148b39b4d65396e1c2419df1d482ae2de#topoffer,25,14,17,19,25,19,26
//img.alicdn.com/bao/uploaded/i4/TB14tPYQFXXXXb5XXXXXXXXXXXX_!!0-item_pic.jpg_48x48.jpg,27,聚ONLY2017夏装新款复古高腰卷边百搭牛仔短裤女|117143503价格：349,ONLY官方旗舰店,28957,10281,394,//detail.tmall.com/item.htm?id=546777046259,//only.tmall.com,https://sycm.taobao.com/mq/industry/rank/industry.htm?spm=a21ag.7749237.LeftMenu.d343.B3DNNF#/?cateId=162205&categoryId=162205&dateRange=2017-06-20%7C2017-06-20&dateRangePre=2017-06-20%7C2017-06-20&dateType=recent1&dateTypePre=day&device=0&devicePre=0&itemDetailType=2&itemId=546777046259&rankTabIndex=1&rankType=2&seller=-1&view=detail,https://s.1688.com/youyuan/collaboration_search.htm?tab=sameDesign&sortType=booked&descendOrder=true&autoSimilarTab=true&fromTaobao=true&fromOfferId=546777046259&key=a418f182a9410ed27be6a3cca0314e6d5c58e2#topoffer,33,22,2,7,13,24,27
